created,text,boro,boro_code,street,alarm
2019-04-03T19:33:56Z,"BKLYN ALLHANDS 1914 UTICA AVE, COMMERCIAL FIRE IN A FUNERAL HOME, UNDER CONTROL",BK,3,1914 UTICA AVE,9
2019-04-03T18:42:57Z,"BX ALLHANDS 3758 BARNES AVE, PRIVATE DWELLING FIRE 2 FLR, UNDER CONTROL",BX,2,3758 BARNES AVE,9
2019-04-03T18:32:26Z,"QNS ALLHANDS 64-35E 186 LA, MULTIPLE DWELLING FIRE ON THE 1ST FLR, UNDER CONTROL",QN,4,64-35E 186 LA,9
2019-04-03T18:29:10Z,"QNS ALLHANDS 64-35E 186 LA, MULTIPLE DWELLING FIRE ON THE 1ST FLR,",QN,4,64-35E 186 LA,1
2019-04-03T18:19:31Z,"BX ALLHANDS 3758 BARNES AVE, PRIVATE DWELLING FIRE 2 FLR,",BX,2,3758 BARNES AVE,1
2019-04-03T17:32:25Z,"QNS ALLHANDS 160 BEACH 117 ST, MULTIPLE DWELLING FIRE IN BASEMENT, UNDER CONTROL",QN,4,160 BEACH 117 ST,9
2019-04-03T17:21:11Z,"QNS ALLHANDS 160 BEACH 117 ST, MULTIPLE DWELLING FIRE IN BASEMENT,",QN,4,160 BEACH 117 ST,1
2019-04-03T13:26:55Z,"BX ALLHANDS 2120 RANDALL AVE, MULTIPLE DWELLING FIRE ON THE 1ST FLR, UNDER CONTROL",BX,2,2120 RANDALL AVE,9
2019-04-03T13:01:56Z,"QNS ALLHANDS 75-07 37 AVE, COMMERCIAL VEHICLE INTO STORE, UNDER CONTROL",QN,4,75-07 37 AVE,9
2019-04-03T12:46:22Z,"MAN ALLHANDS 200 E 60 ST, MIXED OCCUPANCY FIRE ON THE EXTERIOR OF THE BUILDING, UNDER CONTROL",MH,1,200 E 60 ST,9
2019-04-03T12:17:44Z,"MAN ALLHANDS 200 E 60 ST, MIXED OCCUPANCY FIRE ON THE EXTERIOR OF THE BUILDING,",MH,1,200 E 60 ST,1
2019-04-03T07:43:24Z,"QNS ALLHANDS 119-12 153 ST, PRIVATE DWELLING FIRE 2 FLR,",QN,4,119-12 153 ST,1
2019-04-03T04:04:09Z,"QNS ALLHANDS 119-12 153 ST, PRIVATE DWELLING FIRE 1ST FLR, UNDER CONTROL",QN,4,119-12 153 ST,9
2019-04-03T02:15:31Z,"BKLYN ALLHANDS 1209 CORTELYOU RD, MULTIPLE DWELLING FIRE IN BASEMENT, UNDER CONTROL",BK,3,1209 CORTELYOU RD,9
2019-04-03T01:16:57Z,"QNS ALLHANDS 10-17 NY-BREWER BLVD, PRIVATE DWELLING WASHING MACHINE FIRE IN BASEMENT, UNDER CONTROL",QN,4,10-17 NY-BREWER BLVD,9
2019-04-02T18:53:24Z,"QNS ALLHANDS 43-18 BROADWAY, PRIVATE DWELLING FIRE IN THE BASEMENT, UNDER CONTROL",QN,4,43-18 BROADWAY,9
2019-04-02T17:48:15Z,"QNS ALLHANDS 43-18 BROADWAY, PRIVATE DWELLING FIRE IN THE BASEMENT,",QN,4,43-18 BROADWAY,1
2019-04-02T16:49:16Z,"BKLYN ALLHANDS 2249 PLUMB 2 ST, PRIVATE DWELLING FIRE ON THE 1ST FLR, UNDER CONTROL",BK,3,2249 PLUMB 2 ST,9
2019-04-02T16:11:02Z,"BKLYN ALLHANDS 2249 PLUMB 2 ST, PRIVATE DWELLING FIRE ON THE 1ST FLR,",BK,3,2249 PLUMB 2 ST,1
2019-04-02T16:08:07Z,"BKLYN ALLHANDS 2249 PLUMB 2 ST, PRIVATE DWELLING FIRE FIRST FLR,",BK,3,2249 PLUMB 2 ST,1
2019-04-02T12:48:03Z,"MAN ALLHANDS 67 PARK TERR E, MULTIPLE DWELLING FIRE ON THE SECOND FLR, UNDER CONTROL",MH,1,67 PARK TERR E,9
2019-04-02T12:32:31Z,"MAN ALLHANDS 67 PARK TERR E, MULTIPLE DWELLING FIRE ON THE SECOND FLR,",MH,1,67 PARK TERR E,1
2019-04-02T03:48:24Z,"BKLYN ALLHANDS 191 SANDS ST, MULTIPLE DWELLING COMPACTOR FIRE 7TH FLR, UNDER CONTROL",BK,3,191 SANDS ST,9
2019-04-02T01:29:10Z,"BX ALLHANDS 120 BENCHLEY PL, COMPACTOR FIRE, UNDER CONTROL",BX,2,120 BENCHLEY PL,9
2019-04-01T23:26:02Z,"BX ALLHANDS 3175 RAWLINS AVE, PRIVATE DWELLING FIRE IN ATTIC, UNDER CONTROL",BX,2,3175 RAWLINS AVE,9
2019-04-01T23:07:41Z,"BX ALLHANDS 3175 RAWLINS AVE, PRIVATE DWELLING",BX,2,3175 RAWLINS AVE,1
2019-04-01T18:59:46Z,"MAN ALLHANDS 229 W 74 ST, COMMERCIAL FIRE IN BASEMENT, UNDER CONTROL",MH,1,229 W 74 ST,9
2019-04-01T17:55:47Z,"MAN ALLHANDS 229 W 74 ST, COMMERCIAL FIRE IN BASEMENT,",MH,1,229 W 74 ST,1
2019-04-01T14:07:36Z,"BKLYN ALLHANDS 2007 FOSTER AVE, MULTIPLE DWELLING FIRE ON 1ST FLR, UNDER CONTROL",BK,3,2007 FOSTER AVE,9
2019-04-01T11:38:33Z,"BKLYN ALLHANDS 630 STANLEY AVE, MULTIPLE DWELLING FIRE IN A COMPACTOR, UNDER CONTROL",BK,3,630 STANLEY AVE,9
2019-04-01T11:02:43Z,"BKLYN ALLHANDS 630 STANLEY AVE, MULTIPLE DWELLING FIRE IN A COMPACTOR,",BK,3,630 STANLEY AVE,1
2019-04-01T05:45:56Z,"QNS ALLHANDS 74-16 GRAND AVE, COMMERCIAL FIRE 1 FLR, UNDER CONTROL",QN,4,74-16 GRAND AVE,9
2019-04-01T00:52:49Z,"BKLYN ALLHANDS 9301 ELDERTS LANE, PRIVATE DWELLING FIRE 0N 2ND FLR, UNDER CONTROL",BK,3,9301 ELDERTS LANE,9
2019-04-01T00:10:39Z,"BKLYN ALLHANDS 9301 ELDERTS LANE, PRIVATE DWELLING FIRE 0N 2ND FLR,",BK,3,9301 ELDERTS LANE,1
2019-03-31T16:38:38Z,"QNS ALLHANDS 69-14 78 ST, MULTIPLE DWELLING RUBBISH FIRE, UNDER CONTROL",QN,4,69-14 78 ST,9
2019-03-31T09:38:07Z,"BX ALLHANDS 2471 GRAND AVE, MULTIPLE DWELLING FIRE ON 6TH FLR, UNDER CONTROL",BX,2,2471 GRAND AVE,9
2019-03-31T09:04:55Z,"BX ALLHANDS 2471 GRAND AVE, MULTIPLE DWELLING FIRE ON 5TH FLR,",BX,2,2471 GRAND AVE,1
2019-03-31T05:54:04Z,"BX ALLHANDS 14 MARCY PL, MULTIPLE DWELLING FIRE IN REAR OF BUILDING, UNDER CONTROL",BX,2,14 MARCY PL,9
2019-03-31T05:07:29Z,"BX ALLHANDS 14 MARCY PL, MULTIPLE DWELLING FIRE IN THE REAR,",BX,2,14 MARCY PL,1
2019-03-31T04:09:29Z,"BX ALLHANDS 936 E 163 ST, MULTIPLE DWELLING FIRE IN APT 5B, UNDER CONTROL",BX,2,936 E 163 ST,9
2019-03-31T03:55:24Z,"BX ALLHANDS 936 E 163 ST, MULTIPLE DWELLING FIRE IN APT 5B,",BX,2,936 E 163 ST,1
2019-03-31T03:29:29Z,"SI ALLHANDS 545 VAN DUZER ST, VACANT PRIVATE DWELLING RUBBISH FIRE WITH SLIGHT EXTENSION TO BUILDING, UNDER CONTROL",SI,5,545 VAN DUZER ST,9
2019-03-31T03:24:19Z,"MAN ALLHANDS W 42 ST, (BMT-N-R-Q-TIMES SQUARE) TRACK FIRE, UNDER CONTROL",MH,1,W 42 ST,9
2019-03-31T03:24:04Z,"MAN ALLHANDS W 42 ST, (BMT-N-R-Q-TIMES SQUARE) TRACK FIRE,",MH,1,W 42 ST,1
2019-03-31T01:08:39Z,"BX ALLHANDS 822 E 165 ST, VACANT MULTIPLE DWELLING FIRE IN THE BASEMENT EXTENDED TO THE 1ST FLR, UNDER CONTROL",BX,2,822 E 165 ST,9
2019-03-31T01:08:36Z,"MAN ALLHANDS 40 FULTON ST, COMMERCIAL FIRE ON 17TH FLR, UNDER CONTROL",MH,1,40 FULTON ST,9
2019-03-31T00:19:26Z,"MAN ALLHANDS 40 FULTON ST, COMMERCIAL FIRE ON 17TH FLR,",MH,1,40 FULTON ST,1
2019-03-31T00:08:19Z,"BX ALLHANDS 819 E 165 ST, VACANT MULTIPLE DWELLING",BX,2,819 E 165 ST,1
2019-03-30T21:51:43Z,"QNS 2-ALARM GATEWAY PARK, BRUSH FIRE BRUSH FIRE, UNDER CONTROL",QN,4,GATEWAY PARK,9
2019-03-30T02:49:07Z,"BKLYN ALLHANDS 882 E 22 ST, TRANSFORMER FIRE, UNDER CONTROL",BK,3,882 E 22 ST,9
2019-03-29T18:33:08Z,"MAN ALLHANDS 505 E 13TH ST, MULTIPLE DWELLING FIRE APT G2/2ND FLR, UNDER CONTROL",MH,1,505 E 13TH ST,9
2019-03-29T18:04:39Z,"MAN ALLHANDS 505 E 13TH ST, MULTIPLE DWELLING FIRE APT G2/2ND FLR,",MH,1,505 E 13TH ST,1
2019-03-29T17:55:01Z,"BKLYN ALLHANDS 152 N ELLIOTT WALK, MULTIPLE DWELLING FIRE ON 4TH FLR, UNDER CONTROL",BK,3,152 N ELLIOTT WALK,9
2019-03-29T17:28:24Z,"BKLYN ALLHANDS 152 N ELLIOTT WALK, MULTIPLE DWELLING FIRE ON 4TH FLR,",BK,3,152 N ELLIOTT WALK,1
2019-03-29T17:13:58Z,"QNS ALLHANDS 917 CENTRAL AVE, PRIVATE DWELLING OVEN FIRE 2ND FLR, UNDER CONTROL",QN,4,917 CENTRAL AVE,9
2019-03-29T03:28:05Z,"QNS ALLHANDS 10-09 46 RD, COMMERCIAL HEAVY SMOKE FROM 1ST FLR, UNDER CONTROL",QN,4,10-09 46 RD,9
2019-03-29T03:05:53Z,"QNS ALLHANDS 10-15 46 RD, COMMERCIAL HEAVY SMOKE FROM 1ST FLR,",QN,4,10-15 46 RD,1
2019-03-28T22:50:55Z,"BKLYN ALLHANDS 266 WYCKOFF AVE, PRIVATE DWELLING ELECTRICAL FIRE IN WALLS, UNDER CONTROL",BK,3,266 WYCKOFF AVE,9
2019-03-28T20:45:14Z,"MAN ALLHANDS 425 PARK AVE, FIRE IN THE REAR IN BASEMENT, UNDER CONTROL",MH,1,425 PARK AVE,9
2019-03-28T19:40:09Z,"MAN ALLHANDS 425 PARK AVE, FIRE IN THE REAR IN BASEMENT,",MH,1,425 PARK AVE,1
2019-03-28T17:21:29Z,"BKLYN ALLHANDS 920 ELTON ST, PRIVATE DWELLING 1ST FLR, UNDER CONTROL",BK,3,920 ELTON ST,9
2019-03-28T17:03:48Z,"BKLYN ALLHANDS 920 ELTON ST, PRIVATE DWELLING 1ST FLR,",BK,3,920 ELTON ST,1
2019-03-28T15:19:58Z,"BKLYN ALLHANDS 50 MONROE ST, GASLEAK UNDERGROUND CAUSING ELECTRICAL CONDITION. DAYCARE CENTER AT 46 MONROE WAS EVACUATED., UNDER CONTROL",BK,3,50 MONROE ST,9
2019-03-28T03:16:07Z,"BX ALLHANDS 13 E TREMONT AVE, COMMERCIAL FIRE IN A SUPERMARKET, UNDER CONTROL",BX,2,13 E TREMONT AVE,9
2019-03-28T02:42:11Z,"BX ALLHANDS 13 E TREMONT AVE, COMMERCIAL FIRE IN A SUPERMARKET,",BX,2,13 E TREMONT AVE,1
2019-03-27T20:03:26Z,"BX ALLHANDS 941 E 163 ST, MULTIPLE DWELLING FIRE ON THE 3RD FLR, UNDER CONTROL",BX,2,941 E 163 ST,9
2019-03-27T19:38:53Z,"BX ALLHANDS 941 E 163 ST, MULTIPLE DWELLING FIRE ON THE 3RD FLR,",BX,2,941 E 163 ST,1
2019-03-27T18:08:41Z,"QNS ALLHANDS 114-03 197 ST, PRIVATE DWELLING FIRE IN THE ATTIC, UNDER CONTROL",QN,4,114-03 197 ST,9
2019-03-27T17:16:55Z,"QNS ALLHANDS 114-03 197 ST, PRIVATE DWELLING FIRE ON THE ROOF,",QN,4,114-03 197 ST,1
2019-03-27T07:16:30Z,"BX 2-ALARM 1925 UNIVERSITY AVE, MULTIPLE DWELLING FIRE ON 2ND FLR EXTENSION TO 3RD AND 4TH FL, UNDER CONTROL",BX,2,1925 UNIVERSITY AVE,9
2019-03-27T06:10:09Z,"BX ALLHANDS 1925 UNIVERSITY AVE, MULTIPLE DWELLING FIRE ON 2ND FLR,",BX,2,1925 UNIVERSITY AVE,1
2019-03-27T06:08:57Z,"BX 2-ALARM 1925 UNIVERSITY AVE, MULTIPLE DWELLING FIRE ON 2ND FLR EXTENSION TO 3RD AND 4TH FL,",BX,2,1925 UNIVERSITY AVE,2
2019-03-26T21:43:49Z,"BKLYN 2-ALARM 5924 NEW UTRECHT AVE, MIXED OCCUPANCY FIRE IN 1ST FLR AND 2ND FLR, UNDER CONTROL",BK,3,5924 NEW UTRECHT AVE,9
2019-03-26T21:19:18Z,"BKLYN 2-ALARM 5924 NEW UTRECHT AVE, MIXED OCCUPANCY",BK,3,5924 NEW UTRECHT AVE,2
2019-03-26T21:16:13Z,"BKLYN ALLHANDS 5924 NEW UTRECHT AVE, COMMERCIAL",BK,3,5924 NEW UTRECHT AVE,1
2019-03-26T18:49:06Z,"BX ALLHANDS 775 E 183 ST, PRIVATE DWELLING FIRE IN COCKLOFT, UNDER CONTROL",BX,2,775 E 183 ST,9
