bbl,n,created,latitude,longitude
2047130001,59,2019-10-29T15:18:08Z,40.87737548218936,-73.84969785087894
2048380014,12,2019-05-23T22:31:27Z,40.88652982727508,-73.8590296193796
2048380014,12,2019-05-23T22:30:17Z,40.88652982727508,-73.8590296193796
2049050001,8,2019-11-05T06:40:27Z,40.886846615974804,-73.84700015831619
2049050001,8,2019-11-05T06:15:19Z,40.886846615974804,-73.84700015831619
2049050001,8,2019-07-24T14:57:29Z,40.88644973563694,-73.84576420404044
2049050001,8,2019-04-24T07:39:41Z,40.88513774852405,-73.84574554886242
2049050001,8,2019-04-24T06:56:44Z,40.88513774852405,-73.84574554886242
2049850060,5,2019-04-20T16:07:30Z,40.892520983376016,-73.83971712329692
2049850060,5,2019-04-20T15:53:45Z,40.892520983376016,-73.83971712329692
2050470023,6,2019-07-14T20:38:13Z,40.89789978869104,-73.85359418205981
2050470023,6,2019-07-14T19:54:12Z,40.89789978869104,-73.85359418205981
2050570027,117,2019-11-20T05:06:41Z,40.89817215294371,-73.84565742389341
2050570027,117,2019-11-20T04:15:19Z,40.89817215294371,-73.84565742389341
2050870020,2,2020-01-21T03:21:02Z,40.90199349872004,-73.85039460213885
2050870020,2,2020-01-21T02:58:32Z,40.90199349872004,-73.85039460213885
2051180046,84,2019-04-06T17:49:21Z,40.904211584340246,-73.8465043727862
2051180046,84,2019-04-06T17:34:00Z,40.904211584340246,-73.8465043727862
2051270001,2,2019-05-02T18:38:38Z,40.90359622077066,-73.84404227288407
2051270001,2,2019-05-02T18:19:46Z,40.90359622077066,-73.84404227288407
2051410120,41,2020-02-27T03:34:01Z,40.87078917574718,-73.82688307566895
2051410120,41,2020-01-20T08:13:47Z,40.878656698872945,-73.82406007433086
2051410120,41,2019-08-01T14:39:38Z,40.87847135847725,-73.83042858672671
2051410120,41,2019-04-02T01:29:10Z,40.87382632187288,-73.82606159363556
2051410120,41,2018-12-27T15:32:21Z,40.87646917836449,-73.8276999738471
2053940001,48,2019-04-21T09:30:18Z,40.84309027306932,-73.83292222916467
2053940001,48,2019-04-21T08:00:28Z,40.84309027306932,-73.83292222916467
2057050025,11,2019-11-29T02:35:44Z,40.88008022002633,-73.90509951645531
2057050025,11,2019-11-29T02:13:12Z,40.88008022002633,-73.90509951645531
2057220445,25,2019-12-08T23:42:19Z,40.87806964630899,-73.91748395589416
2057220445,25,2019-12-08T23:31:06Z,40.87806964630899,-73.91748395589416
2057240685,1,2020-01-21T17:18:12Z,40.87897482210788,-73.91668727693269
2057240685,1,2020-01-21T15:45:48Z,40.87897482210788,-73.91668727693269
2057240685,1,2020-01-21T15:28:48Z,40.87897482210788,-73.91668727693269
2057240685,1,2020-01-21T15:25:11Z,40.87897482210788,-73.91668727693269
2057830300,1,2019-08-01T05:53:52Z,40.882682581325916,-73.908997858203
2057830300,1,2019-08-01T05:27:09Z,40.882682581325916,-73.908997858203
2059070352,1,2019-07-22T03:02:01Z,40.88911371540867,-73.91298552272116
2059070352,1,2019-07-22T02:35:28Z,40.88911371540867,-73.91298552272116
3000710001,1,2019-04-02T03:48:24Z,40.69977545493598,-73.9827828559655
3001450033,1,2019-12-16T15:28:59Z,40.691255925384006,-73.98439692853736
3007417501,5,2019-04-04T00:19:15Z,40.64559211015934,-74.00207562243888
3007417501,5,2019-04-03T21:24:38Z,40.64559211015934,-74.00207562243888
3007417501,5,2019-04-03T21:15:09Z,40.64559211015934,-74.00207562243888
3007417501,5,2019-04-03T21:06:41Z,40.64559211015934,-74.00207562243888
3007417501,5,2019-04-03T20:58:04Z,40.64559211015934,-74.00207562243888
3007417501,5,2019-04-03T20:52:25Z,40.64559211015934,-74.00207562243888
3007600036,4,2019-07-04T01:00:45Z,40.641947052359995,-73.99927213050553
3007600036,4,2019-07-04T00:36:02Z,40.641947052359995,-73.99927213050553
3007840003,1,2019-02-28T15:06:43Z,40.64551210536586,-74.00988441933089
3011080061,7,2019-07-14T23:05:38Z,40.661398237950806,-73.98416962870665
3012030066,1,2019-06-29T17:07:10Z,40.67732164385085,-73.94353134711088
3012210001,7,2019-05-12T22:38:17Z,40.67502847598532,-73.94659762574597
3012330011,1,2020-01-21T03:20:53Z,40.67420503643768,-73.95286387544802
3012520085,3,2019-03-24T09:42:20Z,40.67123325139339,-73.95487750821735
3012520085,3,2019-03-24T09:18:10Z,40.67123325139339,-73.95487750821735
3012590005,8,2019-10-31T23:11:51Z,40.671489506911136,-73.9574800804674
3012590005,8,2019-10-31T22:29:26Z,40.671489506911136,-73.9574800804674
3012590005,8,2019-10-31T22:17:31Z,40.671489506911136,-73.9574800804674
3013020001,130,2019-11-19T17:02:40Z,40.664976712758815,-73.95903058778437
3013050001,29,2019-04-08T23:02:16Z,40.66454637274821,-73.95337173122131
3013050001,29,2019-04-08T22:43:38Z,40.66454637274821,-73.95337173122131
3013520080,1,2020-02-03T16:35:25Z,40.6745797620291,-73.9384685337293
3013520080,1,2020-02-03T16:28:41Z,40.6745797620291,-73.9384685337293
3013520080,1,2019-10-16T23:22:09Z,40.67277624785623,-73.93810248956807
3013630062,2,2019-10-15T19:26:43Z,40.672846786134805,-73.92308405712744
3013630062,2,2019-10-15T18:58:55Z,40.672846786134805,-73.92308405712744
3013720001,15,2019-06-13T01:56:46Z,40.6719667693175,-73.93359346444977
3013880027,36,2020-02-12T13:57:55Z,40.67010269088284,-73.93783460798147
3013880027,36,2020-02-12T13:39:48Z,40.67010269088284,-73.93783460798147
3013930053,2,2020-02-29T00:18:55Z,40.66841422652508,-73.92346766690771
3013930053,2,2020-02-28T23:38:02Z,40.66841422652508,-73.92346766690771
3013940075,2,2019-12-07T17:08:46Z,40.6682642452801,-73.93887088095296
3014250006,2,2019-11-23T01:42:53Z,40.66405512384244,-73.93155397933556
3014250006,2,2019-11-23T01:06:20Z,40.66405512384244,-73.93155397933556
3014260040,46,2019-08-01T23:20:13Z,40.66378701974794,-73.93795223325637
3014280032,8,2019-12-31T07:28:39Z,40.663147424214515,-73.9378374854632
3014630041,7,2020-01-07T22:07:16Z,40.6721590352723,-73.91689875938398
3014650050,22,2019-07-25T16:36:11Z,40.67137125787749,-73.91314703411085
3014650050,22,2019-07-25T16:16:38Z,40.67137125787749,-73.91314703411085
3015140018,7,2019-09-25T06:47:06Z,40.68165979122554,-73.91841924123314
3015620007,24,2020-01-27T01:11:01Z,40.677247487949586,-73.91639850322994
3015620007,24,2020-01-27T00:15:09Z,40.677247487949586,-73.91639850322994
3015980001,1,2020-02-06T15:12:38Z,40.69332032849809,-73.93709895439275
3015980001,1,2020-02-06T14:48:23Z,40.69332032849809,-73.93709895439275
3016120064,15,2019-10-25T21:59:19Z,40.69166076345657,-73.9293944937232
3016160001,1,2019-04-25T14:39:02Z,40.691255346391614,-73.93072552971455
3016160056,2,2019-01-01T01:22:15Z,40.69071212245045,-73.93112635463505
3016160056,2,2019-01-01T00:52:27Z,40.69071212245045,-73.93112635463505
3016840001,29,2019-11-20T19:04:47Z,40.67963123657403,-73.93544619373269
3016840001,29,2019-11-20T18:21:27Z,40.67963123657403,-73.93544619373269
3017130010,5,2019-08-27T09:13:18Z,40.67769173420929,-73.92371299276894
3017660021,2,2019-04-29T13:20:47Z,40.69367012754673,-73.95087035988013
3017660021,2,2019-04-29T13:08:55Z,40.69367012754673,-73.95087035988013
3018590035,1,2019-09-27T21:49:17Z,40.679755991531145,-73.93769581647123
3021860001,109,2019-05-13T19:07:52Z,40.703951117724436,-73.96313626812037
3021860001,109,2019-05-13T18:35:38Z,40.703951117724436,-73.96313626812037
3025140002,2,2019-10-29T05:57:20Z,40.73415596028896,-73.952291046272
3025140002,2,2019-10-29T05:43:35Z,40.73415596028896,-73.952291046272
3025490036,1,2019-06-03T05:13:10Z,40.73049696068027,-73.95877381893244
3025490036,1,2019-06-03T04:42:01Z,40.73049696068027,-73.95877381893244
3027840021,31,2019-09-01T03:23:44Z,40.712198056684414,-73.94081810891218
3028670001,1,2020-01-31T04:02:46Z,40.71886726988827,-73.9397443746267
3028670001,1,2020-01-31T03:54:42Z,40.71886726988827,-73.9397443746267
3030140014,1,2019-07-03T09:09:56Z,40.7048186308446,-73.92850412619288
3030240001,1,2019-03-10T13:44:05Z,40.70990357520462,-73.94672478636832
3030240001,1,2019-03-10T13:21:26Z,40.70990357520462,-73.94672478636832
3030430015,1,2019-10-13T23:03:08Z,40.708716575088715,-73.94406382490486
3030430015,1,2019-10-13T22:38:55Z,40.708716575088715,-73.94406382490486
3031520001,1,2019-05-20T02:01:19Z,40.70055392453719,-73.93421415603811
3033280049,38,2020-01-18T02:49:06Z,40.699530065167295,-73.91339165127636
3033280049,38,2020-01-18T02:26:58Z,40.699530065167295,-73.91339165127636
3033860055,1,2019-06-09T09:44:26Z,40.6975135583202,-73.90749072597846
3035370033,9,2020-01-13T20:37:44Z,40.66569135693241,-73.91555148806579
3035370033,9,2020-01-13T20:15:50Z,40.66569135693241,-73.91555148806579
3035740001,10,2019-06-28T09:27:36Z,40.66301100178215,-73.91001844011207
3035750011,5,2019-06-28T09:05:53Z,40.663052164983064,-73.9100075712161
3035980034,3,2019-08-13T02:52:03Z,40.66042453451384,-73.91242961091757
3035980034,3,2019-08-13T02:00:40Z,40.66042453451384,-73.91242961091757
3036750007,5,2019-04-27T04:11:04Z,40.673239019333074,-73.90778035167463
3036750007,5,2019-04-27T03:58:25Z,40.673239019333074,-73.90778035167463
3037270001,2,2019-05-20T10:53:51Z,40.66932765540658,-73.9043503894427
3037270001,2,2019-05-20T10:44:36Z,40.66932765540658,-73.9043503894427
3037580023,4,2019-06-23T08:39:08Z,40.670990816649834,-73.89176334776153
3037580023,4,2019-06-23T08:25:58Z,40.670990816649834,-73.89176334776153
3037600001,1,2019-12-05T08:17:18Z,40.66623810079262,-73.90564167227268
3037600001,1,2019-12-05T07:47:19Z,40.66623810079262,-73.90564167227268
3037910001,4,2019-03-23T11:08:53Z,40.66663527530237,-73.89221378757142
3037910001,4,2019-03-23T10:45:28Z,40.66663527530237,-73.89221378757142
3040090012,8,2019-04-05T01:30:55Z,40.67200845745142,-73.89105152288036
3040090012,8,2019-04-05T01:06:28Z,40.67200845745142,-73.89105152288036
3041200030,1,2019-03-24T18:49:26Z,40.686271310203274,-73.87079656460318
3041200030,1,2019-03-24T18:26:42Z,40.686271310203274,-73.87079656460318
3041650050,4,2019-03-13T11:04:12Z,40.6786808722425,-73.87223897028817
3043200020,4,2019-06-08T21:24:10Z,40.658615606514324,-73.8928358581557
3043820026,1,2019-03-28T17:21:29Z,40.660919433269974,-73.8773082549511
3043820026,1,2019-03-28T17:03:48Z,40.660919433269974,-73.8773082549511
3044520020,85,2019-07-20T21:09:51Z,40.646067276296066,-73.87978597325235
3044520085,59,2020-01-09T10:13:15Z,40.65129575245232,-73.88210822549763
3045980001,15,2019-12-16T10:39:39Z,40.6651942118076,-73.92709395575261
3046590009,4,2019-04-19T23:30:20Z,40.65555183629761,-73.92715495002959
3046590009,4,2019-04-19T23:04:02Z,40.65555183629761,-73.92715495002959
3046700001,5,2019-04-20T11:55:22Z,40.657227829875005,-73.91744716788068
3046700001,5,2019-04-20T11:21:52Z,40.657227829875005,-73.91744716788068
3046990042,6,2019-03-05T23:33:39Z,40.65018697646878,-73.92905998939874
3046990042,6,2019-03-05T23:08:29Z,40.65018697646878,-73.92905998939874
3048010037,14,2019-09-25T19:58:15Z,40.66025681583456,-73.94820255346015
3048010037,14,2019-09-25T19:03:37Z,40.66025681583456,-73.94820255346015
3048010037,14,2019-09-25T18:55:15Z,40.66025681583456,-73.94820255346015
3048380001,1,2019-05-24T16:04:49Z,40.654526639458126,-73.9443110844574
3048760042,4,2019-12-06T14:35:14Z,40.651244879985526,-73.94081812100767
3048760042,4,2019-12-06T14:15:10Z,40.651244879985526,-73.94081812100767
3049670040,68,2020-01-09T04:43:19Z,40.63991671444542,-73.94548350950366
3049670040,68,2020-01-09T04:43:00Z,40.63991671444542,-73.94548350950366
3050050026,26,2019-07-29T15:17:09Z,40.6354218803996,-73.94791557833476
3050620001,3,2020-02-14T21:03:48Z,40.652672712733256,-73.96149239538896
3050620001,3,2020-02-14T20:32:46Z,40.652672712733256,-73.96149239538896
3050650085,1,2019-05-07T17:07:48Z,40.65390789405297,-73.95409275098304
3050850075,125,2019-06-25T17:27:04Z,40.65259454046807,-73.95083213431944
3050850075,125,2019-06-25T17:06:16Z,40.65259454046807,-73.95083213431944
3050850083,24,2019-10-21T20:10:14Z,40.65257004133835,-73.95131146956386
3050880016,6,2020-02-03T20:39:51Z,40.652534502085174,-73.95165026085095
3050880016,6,2020-02-03T20:21:52Z,40.652534502085174,-73.95165026085095
3050970120,6,2019-02-25T13:25:16Z,40.64692851303219,-73.96342723146404
3051010054,8,2020-01-02T22:56:17Z,40.647627476189996,-73.96053314030704
3051730035,2,2019-12-14T03:52:23Z,40.64322860883486,-73.94915625544826
3051730035,2,2019-12-14T03:05:40Z,40.64322860883486,-73.94915625544826
3051930065,2,2019-11-12T19:36:19Z,40.64203016175187,-73.95152815279936
3051930065,2,2019-11-12T18:47:10Z,40.64203016175187,-73.95152815279936
3051950018,3,2019-12-02T10:17:08Z,40.64242417566047,-73.94868122743766
3051950018,3,2019-12-02T09:19:31Z,40.64242417566047,-73.94868122743766
3051990030,1,2019-11-07T02:18:53Z,40.63545009019272,-73.96429102758573
3051990030,1,2019-11-07T01:57:24Z,40.63545009019272,-73.96429102758573
3052070056,1,2020-02-20T08:10:22Z,40.63901887763546,-73.95785027702586
3052070056,1,2020-02-20T07:49:09Z,40.63901887763546,-73.95785027702586
3052200064,26,2019-04-01T14:07:36Z,40.63642244389535,-73.95821942468432
3052520033,2,2019-04-10T11:50:40Z,40.63570504758323,-73.94892779411617
3054007502,14,2020-01-30T16:40:09Z,40.63620978211838,-73.97197943325529
3055970073,5,2019-08-01T03:52:59Z,40.64071714391088,-73.99246560860381
3055970073,5,2019-08-01T03:04:02Z,40.64071714391088,-73.99246560860381
3056570048,4,2019-02-24T21:37:23Z,40.631349042981434,-73.99053919919491
3056570048,4,2019-02-24T20:53:46Z,40.631349042981434,-73.99053919919491
3056930011,3,2019-06-11T14:38:07Z,40.63685799311081,-74.0072421094704
3056930011,3,2019-06-11T14:02:01Z,40.63685799311081,-74.0072421094704
3057450001,3,2019-05-10T19:10:43Z,40.62907387235017,-74.00546517347107
3057450001,3,2019-05-10T18:47:51Z,40.62907387235017,-74.00546517347107
3057830008,3,2019-11-21T03:04:27Z,40.63937129536379,-74.01626473312574
3058710052,1,2019-09-18T21:51:40Z,40.635499324381534,-74.0261431229614
3058940001,2,2019-04-14T03:45:32Z,40.63126285253128,-74.01851807067868
3058940001,2,2019-04-14T02:50:15Z,40.63126285253128,-74.01851807067868
3060340076,17,2019-07-04T05:05:23Z,40.62326205845409,-74.03020533301675
3060870030,1,2019-07-25T15:54:24Z,40.61823641127491,-74.0299509164213
3060870030,1,2019-07-25T15:08:48Z,40.61823641127491,-74.0299509164213
3061000001,5,2019-07-10T21:00:22Z,40.618755249648025,-74.03887706048351
3061000001,5,2019-07-10T20:44:08Z,40.618755249648025,-74.03887706048351
3061000001,5,2019-07-10T20:28:51Z,40.618755249648025,-74.03887706048351
3061220022,3,2019-07-29T15:28:29Z,40.61600683229415,-74.03290348576192
3061220022,3,2019-07-29T15:02:42Z,40.61600683229415,-74.03290348576192
3065420070,18,2019-06-23T06:06:58Z,40.61862874770755,-73.96940774160967
3065420070,18,2019-06-23T05:43:23Z,40.61862874770755,-73.96940774160967
3065950005,8,2019-11-11T03:44:48Z,40.61003793998949,-73.98537753634382
3065950005,8,2019-11-11T03:16:52Z,40.61003793998949,-73.98537753634382
3066320006,1,2019-12-21T01:45:22Z,40.608743032615685,-73.97356842847883
3066320006,1,2019-12-21T01:07:57Z,40.608743032615685,-73.97356842847883
3067030078,2,2019-07-16T20:09:44Z,40.62873932300333,-73.95697773433442
3069640002,1,2020-02-15T04:38:46Z,40.579472790587616,-74.00041399353633
3069640002,1,2020-02-15T04:18:23Z,40.579472790587616,-74.00041399353633
3070220027,1,2019-09-12T23:26:23Z,40.578090882423126,-73.9828970207964
3072680001,10,2020-01-21T07:54:40Z,40.57906685744139,-73.97628371413792
3072730050,3,2019-03-26T17:30:56Z,40.57758108608567,-73.97254400588318
3072730050,3,2019-03-26T17:02:05Z,40.57758108608567,-73.97254400588318
3072740015,1,2019-06-18T10:11:13Z,40.579965604808535,-73.96969904889987
3072740015,1,2019-06-18T09:34:13Z,40.579965604808535,-73.96969904889987
3072820062,20,2019-03-05T07:08:17Z,40.57586732903243,-73.96863898194928
3072820062,20,2019-03-05T06:34:53Z,40.57586732903243,-73.96863898194928
3073210001,16,2019-10-24T16:06:52Z,40.601200345624534,-73.95575669560667
3073210001,16,2019-10-24T15:41:11Z,40.601200345624534,-73.95575669560667
3076180042,2,2020-02-05T06:57:34Z,40.62734067605141,-73.94109869976856
3076560061,13,2019-03-13T18:29:34Z,40.61723506084039,-73.95478433877003
3076560061,13,2019-03-13T18:06:32Z,40.61723506084039,-73.95478433877003
3078870013,1,2019-07-08T07:38:14Z,40.61552254322868,-73.93280677400652
3078870013,1,2019-07-08T07:27:09Z,40.61552254322868,-73.93280677400652
3080090029,12,2019-12-19T09:37:48Z,40.640467105817834,-73.90876608820594
3082100049,1,2019-05-17T01:34:46Z,40.64597284814375,-73.89551196885839
3082100049,1,2019-05-17T01:21:11Z,40.64597284814375,-73.89551196885839
3083290225,1,2019-10-31T16:13:46Z,40.6339858435911,-73.883547534067
3083290225,1,2019-10-31T15:08:11Z,40.6339858435911,-73.883547534067
3083290225,1,2019-10-24T19:35:36Z,40.63196150515678,-73.8876294114463
3086900083,11,2019-04-15T02:06:13Z,40.575727796024665,-73.96113718463543
3088060150,1,2019-10-16T03:08:46Z,40.587970534108656,-73.93327014506072
4001617501,3,2019-08-01T04:22:00Z,40.74335515887737,-73.92032131845077
4001617501,3,2019-08-01T04:14:20Z,40.74335515887737,-73.92032131845077
4005340023,1,2019-12-10T23:47:06Z,40.76812556468406,-73.93169251302248
4008810046,9,2020-01-03T20:54:41Z,40.782340458672365,-73.91138098674192
4012750035,1,2019-04-03T13:01:56Z,40.74908928874791,-73.89064034433927
4012800012,2,2020-02-10T05:38:06Z,40.75134328086408,-73.88555845104135
4012800012,2,2020-02-10T05:13:20Z,40.75134328086408,-73.88555845104135
4015120026,33,2019-07-29T08:14:58Z,40.746372441978004,-73.87746125315917
4015330036,4,2019-11-11T04:21:17Z,40.741409077427,-73.88460838408898
4015330036,4,2019-11-11T04:06:59Z,40.741409077427,-73.88460838408898
4015530001,8,2019-02-26T01:43:00Z,40.74733198103118,-73.87640926401075
4015530001,8,2019-02-26T01:25:26Z,40.74733198103118,-73.87640926401075
4017330046,4,2019-08-01T19:31:06Z,40.75501468445358,-73.86908951454923
4019180045,8,2019-07-30T01:48:19Z,40.736848009689915,-73.86506209170804
4019180067,5,2019-05-15T23:11:54Z,40.73745221381616,-73.86304011731356
4019180085,37,2020-01-21T07:43:00Z,40.735656138044284,-73.85992255485795
4019180085,37,2020-01-21T07:34:41Z,40.735656138044284,-73.85992255485795
4021030001,4,2019-03-05T12:40:26Z,40.72861975759299,-73.85642314814665
4021030001,4,2019-03-05T12:02:11Z,40.72861975759299,-73.85642314814665
4024740022,1,2019-10-16T17:45:08Z,40.736867013170645,-73.882393444491
4029740060,30,2019-12-14T01:54:57Z,40.725004675973835,-73.87255062944034
4029740060,30,2019-12-14T01:10:26Z,40.725004675973835,-73.87255062944034
4029740085,21,2019-06-20T17:11:10Z,40.72549026016391,-73.86988351045284
4031550027,7,2019-06-03T23:58:28Z,40.72388962794533,-73.85569735780408
4031550027,7,2019-06-03T23:28:56Z,40.72388962794533,-73.85569735780408
4033587501,2,2020-01-13T20:25:55Z,40.712357456509416,-73.82863641111192
4033587501,2,2020-01-13T19:56:16Z,40.712357456509416,-73.82863641111192
4034690053,1,2019-05-27T11:14:16Z,40.703997662346296,-73.90529969242257
4034690053,1,2019-05-27T09:14:41Z,40.703997662346296,-73.90529969242257
4037040025,11,2019-08-01T20:32:10Z,40.701711561706176,-73.88186398912286
4050227502,2,2019-09-24T23:44:12Z,40.7614167917137,-73.822882537031
4050377507,2,2019-11-22T12:26:15Z,40.757854222733144,-73.8302519671535
4067900001,4,2019-12-16T03:15:47Z,40.7352232379592,-73.81057907507194
4067930225,5,2019-05-07T01:16:59Z,40.72795514102717,-73.81227383406969
4071150002,2,2019-04-03T18:32:26Z,40.73790347970399,-73.7862645106532
4071150002,2,2019-04-03T18:29:10Z,40.73790347970399,-73.7862645106532
4097270041,5,2018-12-29T01:21:59Z,40.709245172951135,-73.80468698297706
4097580035,30,2019-12-11T21:26:28Z,40.70609403686981,-73.79981262069354
4097710014,1,2019-07-26T20:29:09Z,40.709215964743926,-73.80045971168465
4097710014,1,2019-07-26T20:09:54Z,40.709215964743926,-73.80045971168465
4098080012,25,2019-06-27T18:15:51Z,40.7083073116392,-73.78809793936425
4098360001,23,2019-02-23T23:03:12Z,40.70948338616872,-73.79798813357753
4102010036,2,2019-09-20T00:36:25Z,40.691111507574604,-73.78672461989734
4102620011,62,2019-11-19T05:53:22Z,40.697150723011625,-73.7841592468189
4103990061,2,2019-07-26T19:53:23Z,40.69476109301195,-73.76643178707987
4103990061,2,2019-07-26T19:41:12Z,40.69476109301195,-73.76643178707987
4119500376,1,2019-04-17T05:59:49Z,40.68980136322118,-73.79841556646646
4119500376,1,2019-04-17T05:49:50Z,40.68980136322118,-73.79841556646646
4159260001,64,2019-04-11T04:10:58Z,40.591331751724624,-73.7861719586252
4159260001,64,2019-04-11T04:09:11Z,40.591331751724624,-73.7861719586252
4160150032,1,2019-12-05T00:28:13Z,40.593895830365376,-73.79239301381565
4162260062,11,2019-04-03T17:32:25Z,40.57869104467351,-73.83761554298714
4162260062,11,2019-04-03T17:21:11Z,40.57869104467351,-73.83761554298714
5000200008,31,2019-02-26T05:32:27Z,40.64263585095212,-74.07966290650745
5000200008,31,2019-02-26T04:48:42Z,40.64263585095212,-74.07966290650745
5004990025,1,2019-11-15T02:17:37Z,40.63635742987702,-74.07724139212611
5004990025,1,2019-11-15T01:21:25Z,40.63635742987702,-74.07724139212611
5005900001,23,2018-12-29T18:04:55Z,40.62552621086573,-74.09249235091293
5005900001,23,2018-12-29T17:56:57Z,40.62552621086573,-74.09249235091293
5005930001,8,2019-06-28T13:11:08Z,40.62415794616219,-74.09416555034227
5005930001,8,2019-06-28T12:55:09Z,40.62415794616219,-74.09416555034227
5012270049,1,2019-10-22T23:16:20Z,40.636535305547504,-74.1601796432358
5012270049,1,2019-10-22T22:50:17Z,40.636535305547504,-74.1601796432358
5012720011,41,2020-02-20T02:24:43Z,40.639752701144104,-74.1712600071286
5029220150,50,2019-11-18T19:09:05Z,40.61384645852344,-74.0825388036525
5029220150,50,2019-11-18T19:00:34Z,40.61384645852344,-74.0825388036525
5040020001,1,2020-01-26T23:44:47Z,40.56236213347208,-74.1146144798054
5040020001,1,2020-01-26T23:34:30Z,40.56236213347208,-74.1146144798054
