input_location,latitude,longitude,bbl,fireBattalion,censusTract2010,communityDistrict,report_date,borough,case_type,cases,individuals
67 PARK TERR E,40.870619727015296,-73.91634340581678,1022430220,13, 307  ,112,12/31/2019,Manhattan,SINGLE ADULT,217,217
67 PARK TERR E,40.870619727015296,-73.91634340581678,1022430220,13, 307  ,112,12/31/2019,Manhattan,ADULT FAMILY,26,56
67 PARK TERR E,40.870619727015296,-73.91634340581678,1022430220,13, 307  ,112,12/31/2019,Manhattan,FAMILY WITH CHILDREN,152,458
67 PARK TERR E,40.870619727015296,-73.91634340581678,1022430220,13, 307  ,112,12/31/2019,Manhattan,SINGLE ADULT,217,217
191 SANDS ST,40.69977545493598,-73.9827828559655,3000710001,32,  23  ,302,12/31/2019,Brooklyn,ADULT FAMILY,14,30
191 SANDS ST,40.69977545493598,-73.9827828559655,3000710001,32,  23  ,302,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,77,230
191 SANDS ST,40.69977545493598,-73.9827828559655,3000710001,32,  23  ,302,12/31/2019,Brooklyn,SINGLE ADULT,180,180
120 BENCHLEY PL,40.87382632187288,-73.82606159363556,2051410120,15, 46201,210,12/31/2019,Bronx,ADULT FAMILY,22,45
120 BENCHLEY PL,40.87382632187288,-73.82606159363556,2051410120,15, 46201,210,12/31/2019,Bronx,FAMILY WITH CHILDREN,130,415
120 BENCHLEY PL,40.87382632187288,-73.82606159363556,2051410120,15, 46201,210,12/31/2019,Bronx,SINGLE ADULT,94,94
3175 RAWLINS AVE,40.839188571915415,-73.82274776371864,2054080174,20, 27401,210,12/31/2019,Bronx,ADULT FAMILY,22,45
3175 RAWLINS AVE,40.839188571915415,-73.82274776371864,2054080174,20, 27401,210,12/31/2019,Bronx,FAMILY WITH CHILDREN,130,415
3175 RAWLINS AVE,40.839188571915415,-73.82274776371864,2054080174,20, 27401,210,12/31/2019,Bronx,SINGLE ADULT,94,94
3175 RAWLINS AVE,40.839188571915415,-73.82274776371864,2054080174,20, 27401,210,12/31/2019,Bronx,ADULT FAMILY,22,45
3175 RAWLINS AVE,40.839188571915415,-73.82274776371864,2054080174,20, 27401,210,12/31/2019,Bronx,FAMILY WITH CHILDREN,130,415
3175 RAWLINS AVE,40.839188571915415,-73.82274776371864,2054080174,20, 27401,210,12/31/2019,Bronx,SINGLE ADULT,94,94
229 W 74 ST,40.78059457463546,-73.98223477948619,1011660020,11, 163  ,107,12/31/2019,Manhattan,ADULT FAMILY,14,28
229 W 74 ST,40.78059457463546,-73.98223477948619,1011660020,11, 163  ,107,12/31/2019,Manhattan,FAMILY WITH CHILDREN,61,170
229 W 74 ST,40.78059457463546,-73.98223477948619,1011660020,11, 163  ,107,12/31/2019,Manhattan,SINGLE ADULT,131,131
229 W 74 ST,40.78059457463546,-73.98223477948619,1011660020,11, 163  ,107,12/31/2019,Manhattan,ADULT FAMILY,14,28
229 W 74 ST,40.78059457463546,-73.98223477948619,1011660020,11, 163  ,107,12/31/2019,Manhattan,FAMILY WITH CHILDREN,61,170
229 W 74 ST,40.78059457463546,-73.98223477948619,1011660020,11, 163  ,107,12/31/2019,Manhattan,SINGLE ADULT,131,131
2007 FOSTER AVE,40.63642244389535,-73.95821942468432,3052200064,41, 51601,314,12/31/2019,Brooklyn,ADULT FAMILY,24,53
2007 FOSTER AVE,40.63642244389535,-73.95821942468432,3052200064,41, 51601,314,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,105,302
2007 FOSTER AVE,40.63642244389535,-73.95821942468432,3052200064,41, 51601,314,12/31/2019,Brooklyn,SINGLE ADULT,163,163
630 STANLEY AVE,40.65870449172171,-73.88538578772366,3043710001,39,1106  ,305,12/31/2019,Brooklyn,ADULT FAMILY,116,247
630 STANLEY AVE,40.65870449172171,-73.88538578772366,3043710001,39,1106  ,305,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,583,1835
630 STANLEY AVE,40.65870449172171,-73.88538578772366,3043710001,39,1106  ,305,12/31/2019,Brooklyn,SINGLE ADULT,571,571
630 STANLEY AVE,40.65870449172171,-73.88538578772366,3043710001,39,1106  ,305,12/31/2019,Brooklyn,ADULT FAMILY,116,247
630 STANLEY AVE,40.65870449172171,-73.88538578772366,3043710001,39,1106  ,305,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,583,1835
630 STANLEY AVE,40.65870449172171,-73.88538578772366,3043710001,39,1106  ,305,12/31/2019,Brooklyn,SINGLE ADULT,571,571
74-16 GRAND AVE,40.695009047563786,-73.96434207096678,3018920048,31, 191  ,302,12/31/2019,Brooklyn,ADULT FAMILY,14,30
74-16 GRAND AVE,40.695009047563786,-73.96434207096678,3018920048,31, 191  ,302,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,77,230
74-16 GRAND AVE,40.695009047563786,-73.96434207096678,3018920048,31, 191  ,302,12/31/2019,Brooklyn,SINGLE ADULT,180,180
9301 ELDERTS LANE,40.6842901292125,-73.86646646433623,4089400094,51,   6  ,409,12/31/2019,Queens,ADULT FAMILY,12,24
9301 ELDERTS LANE,40.6842901292125,-73.86646646433623,4089400094,51,   6  ,409,12/31/2019,Queens,FAMILY WITH CHILDREN,63,197
9301 ELDERTS LANE,40.6842901292125,-73.86646646433623,4089400094,51,   6  ,409,12/31/2019,Queens,SINGLE ADULT,91,91
9301 ELDERTS LANE,40.6842901292125,-73.86646646433623,4089400094,51,   6  ,409,12/31/2019,Queens,ADULT FAMILY,12,24
9301 ELDERTS LANE,40.6842901292125,-73.86646646433623,4089400094,51,   6  ,409,12/31/2019,Queens,FAMILY WITH CHILDREN,63,197
9301 ELDERTS LANE,40.6842901292125,-73.86646646433623,4089400094,51,   6  ,409,12/31/2019,Queens,SINGLE ADULT,91,91
69-14 78 ST,40.630871911001464,-74.03529581308293,3059570064,40,  44  ,310,12/31/2019,Brooklyn,ADULT FAMILY,6,13
69-14 78 ST,40.630871911001464,-74.03529581308293,3059570064,40,  44  ,310,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,20,69
69-14 78 ST,40.630871911001464,-74.03529581308293,3059570064,40,  44  ,310,12/31/2019,Brooklyn,SINGLE ADULT,40,40
2471 GRAND AVE,40.863481111808184,-73.9027732459544,2032130033,19, 263  ,207,12/31/2019,Bronx,ADULT FAMILY,55,117
2471 GRAND AVE,40.863481111808184,-73.9027732459544,2032130033,19, 263  ,207,12/31/2019,Bronx,FAMILY WITH CHILDREN,315,988
2471 GRAND AVE,40.863481111808184,-73.9027732459544,2032130033,19, 263  ,207,12/31/2019,Bronx,SINGLE ADULT,265,265
2471 GRAND AVE,40.863481111808184,-73.9027732459544,2032130033,19, 263  ,207,12/31/2019,Bronx,ADULT FAMILY,55,117
2471 GRAND AVE,40.863481111808184,-73.9027732459544,2032130033,19, 263  ,207,12/31/2019,Bronx,FAMILY WITH CHILDREN,315,988
2471 GRAND AVE,40.863481111808184,-73.9027732459544,2032130033,19, 263  ,207,12/31/2019,Bronx,SINGLE ADULT,265,265
14 MARCY PL,40.838796178585,-73.91813258838923,2028400008,17, 22101,204,12/31/2019,Bronx,ADULT FAMILY,69,146
14 MARCY PL,40.838796178585,-73.91813258838923,2028400008,17, 22101,204,12/31/2019,Bronx,FAMILY WITH CHILDREN,545,1708
14 MARCY PL,40.838796178585,-73.91813258838923,2028400008,17, 22101,204,12/31/2019,Bronx,SINGLE ADULT,359,359
14 MARCY PL,40.838796178585,-73.91813258838923,2028400008,17, 22101,204,12/31/2019,Bronx,ADULT FAMILY,69,146
14 MARCY PL,40.838796178585,-73.91813258838923,2028400008,17, 22101,204,12/31/2019,Bronx,FAMILY WITH CHILDREN,545,1708
14 MARCY PL,40.838796178585,-73.91813258838923,2028400008,17, 22101,204,12/31/2019,Bronx,SINGLE ADULT,359,359
936 E 163 ST,40.82098755443284,-73.89650533590704,2027030014,26,  87  ,202,12/31/2019,Bronx,ADULT FAMILY,36,79
936 E 163 ST,40.82098755443284,-73.89650533590704,2027030014,26,  87  ,202,12/31/2019,Bronx,FAMILY WITH CHILDREN,254,801
936 E 163 ST,40.82098755443284,-73.89650533590704,2027030014,26,  87  ,202,12/31/2019,Bronx,SINGLE ADULT,151,151
936 E 163 ST,40.82098755443284,-73.89650533590704,2027030014,26,  87  ,202,12/31/2019,Bronx,ADULT FAMILY,36,79
936 E 163 ST,40.82098755443284,-73.89650533590704,2027030014,26,  87  ,202,12/31/2019,Bronx,FAMILY WITH CHILDREN,254,801
936 E 163 ST,40.82098755443284,-73.89650533590704,2027030014,26,  87  ,202,12/31/2019,Bronx,SINGLE ADULT,151,151
545 VAN DUZER ST,40.62667467091237,-74.08385156509885,5005440105,21,  21  ,501,12/31/2019,Staten Island,ADULT FAMILY,52,110
545 VAN DUZER ST,40.62667467091237,-74.08385156509885,5005440105,21,  21  ,501,12/31/2019,Staten Island,FAMILY WITH CHILDREN,196,677
545 VAN DUZER ST,40.62667467091237,-74.08385156509885,5005440105,21,  21  ,501,12/31/2019,Staten Island,SINGLE ADULT,171,171
W 42 ST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
W 42 ST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
822 E 165 ST,40.82425191171194,-73.90063374649948,2026780031,26, 12901,203,12/31/2019,Bronx,ADULT FAMILY,77,164
822 E 165 ST,40.82425191171194,-73.90063374649948,2026780031,26, 12901,203,12/31/2019,Bronx,FAMILY WITH CHILDREN,457,1478
822 E 165 ST,40.82425191171194,-73.90063374649948,2026780031,26, 12901,203,12/31/2019,Bronx,SINGLE ADULT,288,288
40 FULTON ST,40.70790390721933,-74.00441121379392,1000750021,01,  1502,101,12/31/2019,Manhattan,ADULT FAMILY,27,59
40 FULTON ST,40.70790390721933,-74.00441121379392,1000750021,01,  1502,101,12/31/2019,Manhattan,FAMILY WITH CHILDREN,88,296
40 FULTON ST,40.70790390721933,-74.00441121379392,1000750021,01,  1502,101,12/31/2019,Manhattan,SINGLE ADULT,120,120
40 FULTON ST,40.70790390721933,-74.00441121379392,1000750021,01,  1502,101,12/31/2019,Manhattan,ADULT FAMILY,27,59
40 FULTON ST,40.70790390721933,-74.00441121379392,1000750021,01,  1502,101,12/31/2019,Manhattan,FAMILY WITH CHILDREN,88,296
40 FULTON ST,40.70790390721933,-74.00441121379392,1000750021,01,  1502,101,12/31/2019,Manhattan,SINGLE ADULT,120,120
819 E 165 ST,40.824260120943606,-73.90060482872947,2026790001,26, 131  ,203,12/31/2019,Bronx,ADULT FAMILY,77,164
819 E 165 ST,40.824260120943606,-73.90060482872947,2026790001,26, 131  ,203,12/31/2019,Bronx,FAMILY WITH CHILDREN,457,1478
819 E 165 ST,40.824260120943606,-73.90060482872947,2026790001,26, 131  ,203,12/31/2019,Bronx,SINGLE ADULT,288,288
GATEWAY PARK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882 E 22 ST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505 E 13TH ST,40.72952827896951,-73.98036859932775,1004077502,04,  34  ,103,12/31/2019,Manhattan,ADULT FAMILY,45,93
505 E 13TH ST,40.72952827896951,-73.98036859932775,1004077502,04,  34  ,103,12/31/2019,Manhattan,FAMILY WITH CHILDREN,111,336
505 E 13TH ST,40.72952827896951,-73.98036859932775,1004077502,04,  34  ,103,12/31/2019,Manhattan,SINGLE ADULT,186,186
505 E 13TH ST,40.72952827896951,-73.98036859932775,1004077502,04,  34  ,103,12/31/2019,Manhattan,ADULT FAMILY,45,93
505 E 13TH ST,40.72952827896951,-73.98036859932775,1004077502,04,  34  ,103,12/31/2019,Manhattan,FAMILY WITH CHILDREN,111,336
505 E 13TH ST,40.72952827896951,-73.98036859932775,1004077502,04,  34  ,103,12/31/2019,Manhattan,SINGLE ADULT,186,186
152 N ELLIOTT WALK,40.693900668718705,-73.97713357953613,3020400001,31,  2901,302,12/31/2019,Brooklyn,ADULT FAMILY,14,30
152 N ELLIOTT WALK,40.693900668718705,-73.97713357953613,3020400001,31,  2901,302,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,77,230
152 N ELLIOTT WALK,40.693900668718705,-73.97713357953613,3020400001,31,  2901,302,12/31/2019,Brooklyn,SINGLE ADULT,180,180
152 N ELLIOTT WALK,40.693900668718705,-73.97713357953613,3020400001,31,  2901,302,12/31/2019,Brooklyn,ADULT FAMILY,14,30
152 N ELLIOTT WALK,40.693900668718705,-73.97713357953613,3020400001,31,  2901,302,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,77,230
152 N ELLIOTT WALK,40.693900668718705,-73.97713357953613,3020400001,31,  2901,302,12/31/2019,Brooklyn,SINGLE ADULT,180,180
917 CENTRAL AVE,40.60903301835573,-73.74698441449166,4155150032,47,103202,414,12/31/2019,Queens,ADULT FAMILY,44,96
917 CENTRAL AVE,40.60903301835573,-73.74698441449166,4155150032,47,103202,414,12/31/2019,Queens,FAMILY WITH CHILDREN,218,740
917 CENTRAL AVE,40.60903301835573,-73.74698441449166,4155150032,47,103202,414,12/31/2019,Queens,SINGLE ADULT,234,234
10-09 46 RD,40.74610118876991,-73.95245572154128,4000480001,45,   7  ,402,12/31/2019,Queens,ADULT FAMILY,20,42
10-09 46 RD,40.74610118876991,-73.95245572154128,4000480001,45,   7  ,402,12/31/2019,Queens,FAMILY WITH CHILDREN,29,104
10-09 46 RD,40.74610118876991,-73.95245572154128,4000480001,45,   7  ,402,12/31/2019,Queens,SINGLE ADULT,227,227
10-15 46 RD,40.74607918752947,-73.95235107778024,4000480040,45,   7  ,402,12/31/2019,Queens,ADULT FAMILY,20,42
10-15 46 RD,40.74607918752947,-73.95235107778024,4000480040,45,   7  ,402,12/31/2019,Queens,FAMILY WITH CHILDREN,29,104
10-15 46 RD,40.74607918752947,-73.95235107778024,4000480040,45,   7  ,402,12/31/2019,Queens,SINGLE ADULT,227,227
266 WYCKOFF AVE,40.700223696216504,-73.91234126859707,3033370023,28, 439  ,304,12/31/2019,Brooklyn,ADULT FAMILY,40,87
266 WYCKOFF AVE,40.700223696216504,-73.91234126859707,3033370023,28, 439  ,304,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,143,457
266 WYCKOFF AVE,40.700223696216504,-73.91234126859707,3033370023,28, 439  ,304,12/31/2019,Brooklyn,SINGLE ADULT,204,204
425 PARK AVE,40.76051191540106,-73.97154090040742,1013100001,08, 100  ,105,12/31/2019,Manhattan,ADULT FAMILY,4,8
425 PARK AVE,40.76051191540106,-73.97154090040742,1013100001,08, 100  ,105,12/31/2019,Manhattan,FAMILY WITH CHILDREN,20,58
425 PARK AVE,40.76051191540106,-73.97154090040742,1013100001,08, 100  ,105,12/31/2019,Manhattan,SINGLE ADULT,60,60
425 PARK AVE,40.76051191540106,-73.97154090040742,1013100001,08, 100  ,105,12/31/2019,Manhattan,ADULT FAMILY,4,8
425 PARK AVE,40.76051191540106,-73.97154090040742,1013100001,08, 100  ,105,12/31/2019,Manhattan,FAMILY WITH CHILDREN,20,58
425 PARK AVE,40.76051191540106,-73.97154090040742,1013100001,08, 100  ,105,12/31/2019,Manhattan,SINGLE ADULT,60,60
920 ELTON ST,40.660919433269974,-73.8773082549511,3043820026,39,1116  ,305,12/31/2019,Brooklyn,ADULT FAMILY,116,247
920 ELTON ST,40.660919433269974,-73.8773082549511,3043820026,39,1116  ,305,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,583,1835
920 ELTON ST,40.660919433269974,-73.8773082549511,3043820026,39,1116  ,305,12/31/2019,Brooklyn,SINGLE ADULT,571,571
920 ELTON ST,40.660919433269974,-73.8773082549511,3043820026,39,1116  ,305,12/31/2019,Brooklyn,ADULT FAMILY,116,247
920 ELTON ST,40.660919433269974,-73.8773082549511,3043820026,39,1116  ,305,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,583,1835
920 ELTON ST,40.660919433269974,-73.8773082549511,3043820026,39,1116  ,305,12/31/2019,Brooklyn,SINGLE ADULT,571,571
50 MONROE ST,40.71160926436108,-73.9939833903261,1002540051,04,   8  ,103,12/31/2019,Manhattan,ADULT FAMILY,45,93
50 MONROE ST,40.71160926436108,-73.9939833903261,1002540051,04,   8  ,103,12/31/2019,Manhattan,FAMILY WITH CHILDREN,111,336
50 MONROE ST,40.71160926436108,-73.9939833903261,1002540051,04,   8  ,103,12/31/2019,Manhattan,SINGLE ADULT,186,186
13 E TREMONT AVE,40.851650996363745,-73.90894994741491,2028540026,19, 241  ,205,12/31/2019,Bronx,ADULT FAMILY,83,177
13 E TREMONT AVE,40.851650996363745,-73.90894994741491,2028540026,19, 241  ,205,12/31/2019,Bronx,FAMILY WITH CHILDREN,502,1549
13 E TREMONT AVE,40.851650996363745,-73.90894994741491,2028540026,19, 241  ,205,12/31/2019,Bronx,SINGLE ADULT,303,303
13 E TREMONT AVE,40.851650996363745,-73.90894994741491,2028540026,19, 241  ,205,12/31/2019,Bronx,ADULT FAMILY,83,177
13 E TREMONT AVE,40.851650996363745,-73.90894994741491,2028540026,19, 241  ,205,12/31/2019,Bronx,FAMILY WITH CHILDREN,502,1549
13 E TREMONT AVE,40.851650996363745,-73.90894994741491,2028540026,19, 241  ,205,12/31/2019,Bronx,SINGLE ADULT,303,303
941 E 163 ST,40.82100391565176,-73.89638608105489,2027030053,26,  87  ,202,12/31/2019,Bronx,ADULT FAMILY,36,79
941 E 163 ST,40.82100391565176,-73.89638608105489,2027030053,26,  87  ,202,12/31/2019,Bronx,FAMILY WITH CHILDREN,254,801
941 E 163 ST,40.82100391565176,-73.89638608105489,2027030053,26,  87  ,202,12/31/2019,Bronx,SINGLE ADULT,151,151
941 E 163 ST,40.82100391565176,-73.89638608105489,2027030053,26,  87  ,202,12/31/2019,Bronx,ADULT FAMILY,36,79
941 E 163 ST,40.82100391565176,-73.89638608105489,2027030053,26,  87  ,202,12/31/2019,Bronx,FAMILY WITH CHILDREN,254,801
941 E 163 ST,40.82100391565176,-73.89638608105489,2027030053,26,  87  ,202,12/31/2019,Bronx,SINGLE ADULT,151,151
114-03 197 ST,40.69897990695687,-73.757191809592,4110140001,54, 522  ,412,12/31/2019,Queens,ADULT FAMILY,92,194
114-03 197 ST,40.69897990695687,-73.757191809592,4110140001,54, 522  ,412,12/31/2019,Queens,FAMILY WITH CHILDREN,386,1209
114-03 197 ST,40.69897990695687,-73.757191809592,4110140001,54, 522  ,412,12/31/2019,Queens,SINGLE ADULT,424,424
114-03 197 ST,40.69897990695687,-73.757191809592,4110140001,54, 522  ,412,12/31/2019,Queens,ADULT FAMILY,92,194
114-03 197 ST,40.69897990695687,-73.757191809592,4110140001,54, 522  ,412,12/31/2019,Queens,FAMILY WITH CHILDREN,386,1209
114-03 197 ST,40.69897990695687,-73.757191809592,4110140001,54, 522  ,412,12/31/2019,Queens,SINGLE ADULT,424,424
1925 UNIVERSITY AVE,40.85324852722814,-73.91264566329713,2028790030,19, 24501,205,12/31/2019,Bronx,ADULT FAMILY,83,177
1925 UNIVERSITY AVE,40.85324852722814,-73.91264566329713,2028790030,19, 24501,205,12/31/2019,Bronx,FAMILY WITH CHILDREN,502,1549
1925 UNIVERSITY AVE,40.85324852722814,-73.91264566329713,2028790030,19, 24501,205,12/31/2019,Bronx,SINGLE ADULT,303,303
1925 UNIVERSITY AVE,40.85324852722814,-73.91264566329713,2028790030,19, 24501,205,12/31/2019,Bronx,ADULT FAMILY,83,177
1925 UNIVERSITY AVE,40.85324852722814,-73.91264566329713,2028790030,19, 24501,205,12/31/2019,Bronx,FAMILY WITH CHILDREN,502,1549
1925 UNIVERSITY AVE,40.85324852722814,-73.91264566329713,2028790030,19, 24501,205,12/31/2019,Bronx,SINGLE ADULT,303,303
1925 UNIVERSITY AVE,40.85324852722814,-73.91264566329713,2028790030,19, 24501,205,12/31/2019,Bronx,ADULT FAMILY,83,177
1925 UNIVERSITY AVE,40.85324852722814,-73.91264566329713,2028790030,19, 24501,205,12/31/2019,Bronx,FAMILY WITH CHILDREN,502,1549
1925 UNIVERSITY AVE,40.85324852722814,-73.91264566329713,2028790030,19, 24501,205,12/31/2019,Bronx,SINGLE ADULT,303,303
5924 NEW UTRECHT AVE,40.62818737951882,-73.99641904398734,3057120032,40, 192  ,312,12/31/2019,Brooklyn,ADULT FAMILY,16,35
5924 NEW UTRECHT AVE,40.62818737951882,-73.99641904398734,3057120032,40, 192  ,312,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,21,69
5924 NEW UTRECHT AVE,40.62818737951882,-73.99641904398734,3057120032,40, 192  ,312,12/31/2019,Brooklyn,SINGLE ADULT,55,55
5924 NEW UTRECHT AVE,40.62818737951882,-73.99641904398734,3057120032,40, 192  ,312,12/31/2019,Brooklyn,ADULT FAMILY,16,35
5924 NEW UTRECHT AVE,40.62818737951882,-73.99641904398734,3057120032,40, 192  ,312,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,21,69
5924 NEW UTRECHT AVE,40.62818737951882,-73.99641904398734,3057120032,40, 192  ,312,12/31/2019,Brooklyn,SINGLE ADULT,55,55
5924 NEW UTRECHT AVE,40.62818737951882,-73.99641904398734,3057120032,40, 192  ,312,12/31/2019,Brooklyn,ADULT FAMILY,16,35
5924 NEW UTRECHT AVE,40.62818737951882,-73.99641904398734,3057120032,40, 192  ,312,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,21,69
5924 NEW UTRECHT AVE,40.62818737951882,-73.99641904398734,3057120032,40, 192  ,312,12/31/2019,Brooklyn,SINGLE ADULT,55,55
775 E 183 ST,40.851358931040494,-73.88331155539049,2031140040,18, 393  ,206,12/31/2019,Bronx,ADULT FAMILY,84,181
775 E 183 ST,40.851358931040494,-73.88331155539049,2031140040,18, 393  ,206,12/31/2019,Bronx,FAMILY WITH CHILDREN,370,1196
775 E 183 ST,40.851358931040494,-73.88331155539049,2031140040,18, 393  ,206,12/31/2019,Bronx,SINGLE ADULT,254,254
2942 W 5 STREET,40.57758108608567,-73.97254400588318,3072730050,43, 354  ,313,12/31/2019,Brooklyn,ADULT FAMILY,30,61
2942 W 5 STREET,40.57758108608567,-73.97254400588318,3072730050,43, 354  ,313,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,96,296
2942 W 5 STREET,40.57758108608567,-73.97254400588318,3072730050,43, 354  ,313,12/31/2019,Brooklyn,SINGLE ADULT,100,100
2942 W 5 STREET,40.57758108608567,-73.97254400588318,3072730050,43, 354  ,313,12/31/2019,Brooklyn,ADULT FAMILY,30,61
2942 W 5 STREET,40.57758108608567,-73.97254400588318,3072730050,43, 354  ,313,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,96,296
2942 W 5 STREET,40.57758108608567,-73.97254400588318,3072730050,43, 354  ,313,12/31/2019,Brooklyn,SINGLE ADULT,100,100
119-17 147 ST,40.82210872382177,-73.93615705140347,1020160050,16, 236  ,110,12/31/2019,Manhattan,ADULT FAMILY,79,165
119-17 147 ST,40.82210872382177,-73.93615705140347,1020160050,16, 236  ,110,12/31/2019,Manhattan,FAMILY WITH CHILDREN,311,882
119-17 147 ST,40.82210872382177,-73.93615705140347,1020160050,16, 236  ,110,12/31/2019,Manhattan,SINGLE ADULT,397,397
34-50 201 ST,40.76608148265886,-73.78645205519736,4060790035,53,1099  ,411,12/31/2019,Queens,ADULT FAMILY,2,4
34-50 201 ST,40.76608148265886,-73.78645205519736,4060790035,53,1099  ,411,12/31/2019,Queens,FAMILY WITH CHILDREN,4,15
34-50 201 ST,40.76608148265886,-73.78645205519736,4060790035,53,1099  ,411,12/31/2019,Queens,SINGLE ADULT,11,11
6 W 20TH ST,40.73991029882846,-73.991526978313,1008210049,06,  54  ,105,12/31/2019,Manhattan,ADULT FAMILY,4,8
6 W 20TH ST,40.73991029882846,-73.991526978313,1008210049,06,  54  ,105,12/31/2019,Manhattan,FAMILY WITH CHILDREN,20,58
6 W 20TH ST,40.73991029882846,-73.991526978313,1008210049,06,  54  ,105,12/31/2019,Manhattan,SINGLE ADULT,60,60
34-50 201 ST,40.76608148265886,-73.78645205519736,4060790035,53,1099  ,411,12/31/2019,Queens,ADULT FAMILY,2,4
34-50 201 ST,40.76608148265886,-73.78645205519736,4060790035,53,1099  ,411,12/31/2019,Queens,FAMILY WITH CHILDREN,4,15
34-50 201 ST,40.76608148265886,-73.78645205519736,4060790035,53,1099  ,411,12/31/2019,Queens,SINGLE ADULT,11,11
119-17 147 ST,40.82210872382177,-73.93615705140347,1020160050,16, 236  ,110,12/31/2019,Manhattan,ADULT FAMILY,79,165
119-17 147 ST,40.82210872382177,-73.93615705140347,1020160050,16, 236  ,110,12/31/2019,Manhattan,FAMILY WITH CHILDREN,311,882
119-17 147 ST,40.82210872382177,-73.93615705140347,1020160050,16, 236  ,110,12/31/2019,Manhattan,SINGLE ADULT,397,397
11 W 19TH ST,40.73939432505429,-73.99208276592155,1008210032,06,  54  ,105,12/31/2019,Manhattan,ADULT FAMILY,4,8
11 W 19TH ST,40.73939432505429,-73.99208276592155,1008210032,06,  54  ,105,12/31/2019,Manhattan,FAMILY WITH CHILDREN,20,58
11 W 19TH ST,40.73939432505429,-73.99208276592155,1008210032,06,  54  ,105,12/31/2019,Manhattan,SINGLE ADULT,60,60
104-18 METROPOLITAN AVE,40.716590738254155,-73.963096811177,3023640001,35, 555  ,301,12/31/2019,Brooklyn,ADULT FAMILY,18,37
104-18 METROPOLITAN AVE,40.716590738254155,-73.963096811177,3023640001,35, 555  ,301,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,95,299
104-18 METROPOLITAN AVE,40.716590738254155,-73.963096811177,3023640001,35, 555  ,301,12/31/2019,Brooklyn,SINGLE ADULT,130,130
7 AVE,40.63742744005724,-74.12962410369775,5010080061,22, 207  ,501,12/31/2019,Staten Island,ADULT FAMILY,52,110
7 AVE,40.63742744005724,-74.12962410369775,5010080061,22, 207  ,501,12/31/2019,Staten Island,FAMILY WITH CHILDREN,196,677
7 AVE,40.63742744005724,-74.12962410369775,5010080061,22, 207  ,501,12/31/2019,Staten Island,SINGLE ADULT,171,171
7 AVE,40.63742744005724,-74.12962410369775,5010080061,22, 207  ,501,12/31/2019,Staten Island,ADULT FAMILY,52,110
7 AVE,40.63742744005724,-74.12962410369775,5010080061,22, 207  ,501,12/31/2019,Staten Island,FAMILY WITH CHILDREN,196,677
7 AVE,40.63742744005724,-74.12962410369775,5010080061,22, 207  ,501,12/31/2019,Staten Island,SINGLE ADULT,171,171
104-18 METROPOLITAN AVE,40.716590738254155,-73.963096811177,3023640001,35, 555  ,301,12/31/2019,Brooklyn,ADULT FAMILY,18,37
104-18 METROPOLITAN AVE,40.716590738254155,-73.963096811177,3023640001,35, 555  ,301,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,95,299
104-18 METROPOLITAN AVE,40.716590738254155,-73.963096811177,3023640001,35, 555  ,301,12/31/2019,Brooklyn,SINGLE ADULT,130,130
104-18 METROPOLITAN AVE,40.716590738254155,-73.963096811177,3023640001,35, 555  ,301,12/31/2019,Brooklyn,ADULT FAMILY,18,37
104-18 METROPOLITAN AVE,40.716590738254155,-73.963096811177,3023640001,35, 555  ,301,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,95,299
104-18 METROPOLITAN AVE,40.716590738254155,-73.963096811177,3023640001,35, 555  ,301,12/31/2019,Brooklyn,SINGLE ADULT,130,130
245 VERMONT ST,40.673856058027944,-73.8943867726811,3037060006,44,1144  ,305,12/31/2019,Brooklyn,ADULT FAMILY,116,247
245 VERMONT ST,40.673856058027944,-73.8943867726811,3037060006,44,1144  ,305,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,583,1835
245 VERMONT ST,40.673856058027944,-73.8943867726811,3037060006,44,1144  ,305,12/31/2019,Brooklyn,SINGLE ADULT,571,571
